instance_path,m,n,seed,exact_sol,exact_time,u1_sol,u2_sol,h_rho1_sol,h_rho2_sol,h_rho2_time
dataset_D1/m_13_n_26_seed_07.txt,13,26,7,5965,60.1798,20672,6674,7090,6081,8.38326
dataset_D1/m_13_n_26_seed_08.txt,13,26,8,4842,132.693,20029,5494,5521,4875,15.5365
dataset_D1/m_13_n_26_seed_09.txt,13,26,9,5349,42.8993,19464,6720,6801,5559,3.86347
dataset_D1/m_13_n_28_seed_00.txt,13,28,0,6179,47.7027,21668,7367,7706,6215,5.29492
dataset_D1/m_13_n_28_seed_01.txt,13,28,1,5879,48.0869,21421,6826,6910,5923,6.59077
dataset_D1/m_13_n_28_seed_02.txt,13,28,2,6124,33.008,20336,7247,7236,6147,5.59202
dataset_D1/m_13_n_28_seed_03.txt,13,28,3,5541,34.8433,20629,6708,6778,5563,4.13532
dataset_D1/m_13_n_28_seed_04.txt,13,28,4,5907,49.0945,21009,7065,7150,5948,4.87913
dataset_D1/m_13_n_28_seed_05.txt,13,28,5,5791,48.5564,20201,6615,6790,5841,6.64245
dataset_D1/m_13_n_28_seed_06.txt,13,28,6,5388,115.753,20204,6554,6576,5437,5.49471
dataset_D1/m_13_n_28_seed_07.txt,13,28,7,5736,37.0465,20952,6859,6808,5757,6.80864
dataset_D1/m_13_n_28_seed_08.txt,13,28,8,5790,65.5391,20047,6772,6924,5887,5.80909
dataset_D1/m_13_n_28_seed_09.txt,13,28,9,5765,45.0818,20863,6871,7497,5877,5.0714
dataset_D1/m_13_n_30_seed_00.txt,13,30,0,5504,186.069,22534,6271,6336,5569,14.0987
dataset_D1/m_13_n_30_seed_01.txt,13,30,1,6119,63.2511,22890,7362,7471,6308,6.5032
dataset_D1/m_13_n_30_seed_02.txt,13,30,2,6207,53.8205,22934,7160,7244,6259,6.35297
dataset_D1/m_13_n_30_seed_03.txt,13,30,3,5979,46.5915,21827,7233,7102,6146,5.0403
dataset_D1/m_13_n_30_seed_04.txt,13,30,4,5862,171.224,22939,6842,6692,5998,19.6593
dataset_D1/m_13_n_30_seed_05.txt,13,30,5,6721,39.3995,22430,8153,8601,6734,4.28647
dataset_D1/m_13_n_30_seed_06.txt,13,30,6,5813,97.7742,22253,6789,7281,5982,9.99552
dataset_D1/m_13_n_30_seed_07.txt,13,30,7,5946,65.4289,22436,7286,7151,6126,6.03437
dataset_D1/m_13_n_30_seed_08.txt,13,30,8,5674,89.238,22073,6549,6661,5746,12.5313
dataset_D1/m_13_n_30_seed_09.txt,13,30,9,6192,56.3883,21703,7642,7593,6270,4.77571
dataset_D1/m_14_n_04_seed_00.txt,14,4,0,1291,0.201576,3194,1379,1451,1295,0.0915771
dataset_D1/m_14_n_04_seed_01.txt,14,4,1,1183,0.324219,3231,1353,1247,1183,0.131315
dataset_D1/m_14_n_04_seed_02.txt,14,4,2,1181,0.249151,3124,1324,1235,1181,0.12194
dataset_D1/m_14_n_04_seed_03.txt,14,4,3,1326,0.055331,3313,1390,1398,1333,0.0793282
dataset_D1/m_14_n_04_seed_04.txt,14,4,4,1442,0.250646,3466,1510,1489,1442,0.127222
dataset_D1/m_14_n_04_seed_05.txt,14,4,5,1173,0.115335,3331,1328,1202,1173,0.102272
dataset_D1/m_14_n_04_seed_06.txt,14,4,6,1272,0.0670182,3043,1339,1351,1272,0.0541986
dataset_D1/m_14_n_04_seed_07.txt,14,4,7,1309,0.220892,3330,1385,1391,1311,0.0884351
dataset_D1/m_14_n_04_seed_08.txt,14,4,8,1306,0.151126,3366,1415,1339,1309,0.142145
dataset_D1/m_14_n_04_seed_09.txt,14,4,9,1224,0.0468972,2762,1303,1278,1224,0.0957555
dataset_D1/m_14_n_06_seed_00.txt,14,6,0,1640,4.66104,4570,1826,2013,1652,1.60671
dataset_D1/m_14_n_06_seed_01.txt,14,6,1,1678,3.00765,4829,1720,1911,1687,0.836157
dataset_D1/m_14_n_06_seed_02.txt,14,6,2,1777,2.74976,4675,1892,1969,1796,0.481155
dataset_D1/m_14_n_06_seed_03.txt,14,6,3,1721,2.34042,4880,1855,1823,1721,0.977374
dataset_D1/m_14_n_06_seed_04.txt,14,6,4,1650,3.00197,5014,1794,1906,1681,0.676891
dataset_D1/m_14_n_06_seed_05.txt,14,6,5,1679,6.13708,4570,1793,1867,1687,1.49116
dataset_D1/m_14_n_06_seed_06.txt,14,6,6,1763,2.30414,4791,1948,1881,1770,0.668733
dataset_D1/m_14_n_06_seed_07.txt,14,6,7,1662,4.36691,4686,1834,1903,1673,0.965056
dataset_D1/m_14_n_06_seed_08.txt,14,6,8,1506,1.33666,4503,1689,1678,1530,0.317048
dataset_D1/m_14_n_06_seed_09.txt,14,6,9,1652,8.98381,5242,1777,1767,1652,2.12628
dataset_D1/m_14_n_08_seed_00.txt,14,8,0,2120,7.34924,6140,2567,2424,2148,1.00076
dataset_D1/m_14_n_08_seed_01.txt,14,8,1,1969,14.069,6260,2217,2113,1976,2.94059
dataset_D1/m_14_n_08_seed_02.txt,14,8,2,1894,14.0566,6257,2095,2169,1911,3.17391
dataset_D1/m_14_n_08_seed_03.txt,14,8,3,1901,36.0587,6334,2073,2178,1919,5.39683
dataset_D1/m_14_n_08_seed_04.txt,14,8,4,2017,16.7352,6254,2257,2282,2042,3.4434
dataset_D1/m_14_n_08_seed_05.txt,14,8,5,2025,25.3233,6625,2198,2300,2041,3.79373
dataset_D1/m_14_n_08_seed_06.txt,14,8,6,2048,9.56443,6061,2274,2326,2066,1.13876
dataset_D1/m_14_n_08_seed_07.txt,14,8,7,2047,16.0911,6436,2385,2413,2077,2.08529
dataset_D1/m_14_n_08_seed_08.txt,14,8,8,2138,11.7264,6585,2342,2356,2146,2.36042
dataset_D1/m_14_n_08_seed_09.txt,14,8,9,1983,26.927,6764,2149,2123,1992,5.64479
dataset_D1/m_14_n_10_seed_00.txt,14,10,0,2365,56.9746,7890,2663,2627,2387,4.77041
dataset_D1/m_14_n_10_seed_01.txt,14,10,1,2427,54.8955,7958,2811,2747,2446,4.99198
dataset_D1/m_14_n_10_seed_02.txt,14,10,2,2535,25.8513,8315,2879,2879,2550,2.8959
dataset_D1/m_14_n_10_seed_03.txt,14,10,3,2541,19.6063,8068,2863,2923,2580,2.98301
dataset_D1/m_14_n_10_seed_04.txt,14,10,4,2428,81.9953,8358,2772,2816,2456,7.33413
dataset_D1/m_14_n_10_seed_05.txt,14,10,5,2297,79.0774,7998,2572,2664,2312,13.8933
dataset_D1/m_14_n_10_seed_06.txt,14,10,6,2467,29.587,8435,2802,2997,2475,2.98432
dataset_D1/m_14_n_10_seed_07.txt,14,10,7,2284,96.6123,8209,2597,2616,2303,9.87435
dataset_D1/m_14_n_10_seed_08.txt,14,10,8,2483,27.7423,7990,2902,2811,2508,3.07769
dataset_D1/m_14_n_10_seed_09.txt,14,10,9,2724,15.1932,8224,3059,3261,2748,3.46825
dataset_D1/m_14_n_12_seed_00.txt,14,12,0,2804,43.5564,9197,3213,3218,2849,4.72326
dataset_D1/m_14_n_12_seed_01.txt,14,12,1,2848,25.6113,9748,3345,3498,2869,3.59804
dataset_D1/m_14_n_12_seed_02.txt,14,12,2,2625,45.6396,9302,2951,3159,2641,5.40317
dataset_D1/m_14_n_12_seed_03.txt,14,12,3,2884,19.5835,9329,3252,3504,2896,2.96673
dataset_D1/m_14_n_12_seed_04.txt,14,12,4,2905,31.2067,9845,3363,3395,2912,4.16248
dataset_D1/m_14_n_12_seed_05.txt,14,12,5,2918,142.458,10360,3295,3256,2958,12.2004
dataset_D1/m_14_n_12_seed_06.txt,14,12,6,3087,22.375,9706,3439,3596,3114,3.80343
dataset_D1/m_14_n_12_seed_07.txt,14,12,7,2870,54.8464,9858,3280,3502,2926,3.32344
dataset_D1/m_14_n_12_seed_08.txt,14,12,8,2819,45.7815,10110,2985,3244,2842,9.62855
dataset_D1/m_14_n_12_seed_09.txt,14,12,9,2943,19.1947,9446,3496,3519,2978,2.53937
dataset_D1/m_14_n_14_seed_00.txt,14,14,0,3302,39.13,10902,3752,3833,3317,5.70577
dataset_D1/m_14_n_14_seed_01.txt,14,14,1,3265,61.1959,11559,3773,3786,3265,4.76525
dataset_D1/m_14_n_14_seed_02.txt,14,14,2,3363,65.4959,11511,4002,4059,3396,6.49485
dataset_D1/m_14_n_14_seed_03.txt,14,14,3,3310,51.4666,11879,3741,3690,3320,4.43803
dataset_D1/m_14_n_14_seed_04.txt,14,14,4,3316,45.9314,11327,3816,3842,3345,8.00481
dataset_D1/m_14_n_14_seed_05.txt,14,14,5,3235,57.2162,10863,3713,3668,3256,6.92466
dataset_D1/m_14_n_14_seed_06.txt,14,14,6,3124,140.407,11345,3668,3665,3141,11.2821
dataset_D1/m_14_n_14_seed_07.txt,14,14,7,3421,46.5347,11469,3836,4057,3472,5.08005
dataset_D1/m_14_n_14_seed_08.txt,14,14,8,2940,117.644,11069,3336,3511,2982,18.7176
dataset_D1/m_14_n_14_seed_09.txt,14,14,9,3168,38.0267,10925,3666,3699,3178,4.1425
dataset_D1/m_14_n_16_seed_00.txt,14,16,0,3562,84.8326,12834,4125,4321,3589,7.15189
dataset_D1/m_14_n_16_seed_01.txt,14,16,1,3690,87.4024,13444,4235,4295,3730,10.0987
dataset_D1/m_14_n_16_seed_02.txt,14,16,2,3626,59.4355,12748,4314,4401,3629,6.55565
dataset_D1/m_14_n_16_seed_03.txt,14,16,3,3771,256.409,14092,4207,4500,3811,29.2093
dataset_D1/m_14_n_16_seed_04.txt,14,16,4,3420,93.515,12855,3930,4122,3486,8.88544
dataset_D1/m_14_n_16_seed_05.txt,14,16,5,3720,41.6798,12418,4327,4353,3744,4.46246
dataset_D1/m_14_n_16_seed_06.txt,14,16,6,3560,83.2777,12545,4313,4253,3597,8.30989
dataset_D1/m_14_n_16_seed_07.txt,14,16,7,3531,142.886,13333,4019,4235,3557,10.469
dataset_D1/m_14_n_16_seed_08.txt,14,16,8,3828,92.1678,13568,4523,4519,3910,11.3541
dataset_D1/m_14_n_16_seed_09.txt,14,16,9,3774,37.6115,12219,4424,4422,3822,6.71525
dataset_D1/m_14_n_18_seed_00.txt,14,18,0,3956,129.334,14660,4755,4739,3959,10.6319
dataset_D1/m_14_n_18_seed_01.txt,14,18,1,3799,170.941,13946,4286,4277,3822,20.6324
dataset_D1/m_14_n_18_seed_02.txt,14,18,2,3915,237.653,15070,4539,4554,4040,12.7826
dataset_D1/m_14_n_18_seed_03.txt,14,18,3,4147,83.3253,14787,4752,4851,4188,6.21322
dataset_D1/m_14_n_18_seed_04.txt,14,18,4,4034,99.4489,14512,4747,4988,4088,11.9783
dataset_D1/m_14_n_18_seed_05.txt,14,18,5,4145,117.27,14318,4710,4692,4191,17.7365
dataset_D1/m_14_n_18_seed_06.txt,14,18,6,4336,116.774,14864,5065,5009,4390,9.0917
dataset_D1/m_14_n_18_seed_07.txt,14,18,7,4088,143.828,14437,4596,5040,4168,18.3112
dataset_D1/m_14_n_18_seed_08.txt,14,18,8,4146,97.1066,14726,4840,4748,4236,14.062
dataset_D1/m_14_n_18_seed_09.txt,14,18,9,3958,86.802,14422,4706,4693,4028,6.6309
dataset_D1/m_14_n_20_seed_00.txt,14,20,0,4522,165.54,16676,5219,5385,4531,16.2746
dataset_D1/m_14_n_20_seed_01.txt,14,20,1,4382,186.629,16930,5156,4950,4399,21.2315
dataset_D1/m_14_n_20_seed_02.txt,14,20,2,4424,65.1572,15676,5162,5118,4480,7.64305
dataset_D1/m_14_n_20_seed_03.txt,14,20,3,4331,139.52,16936,5100,5261,4344,9.56646
dataset_D1/m_14_n_20_seed_04.txt,14,20,4,4923,118.534,17130,5516,5773,5022,15.6493
dataset_D1/m_14_n_20_seed_05.txt,14,20,5,4816,58.9003,16896,5669,5534,4825,8.53374
dataset_D1/m_14_n_20_seed_06.txt,14,20,6,4405,127.658,15915,5248,5505,4518,16.5348
dataset_D1/m_14_n_20_seed_07.txt,14,20,7,4281,204.222,15476,5013,5207,4295,15.5774
dataset_D1/m_14_n_20_seed_08.txt,14,20,8,4206,170.692,16621,4985,5108,4238,13.5985
dataset_D1/m_14_n_20_seed_09.txt,14,20,9,4259,166.123,16398,5055,5017,4286,10.6617
dataset_D1/m_14_n_22_seed_00.txt,14,22,0,4802,78.9253,17947,5756,5771,4804,10.9932
dataset_D1/m_14_n_22_seed_01.txt,14,22,1,4709,124.561,17537,5362,5382,4766,16.6138
dataset_D1/m_14_n_22_seed_02.txt,14,22,2,4606,175.526,17507,5296,5409,4635,13.5068
dataset_D1/m_14_n_22_seed_03.txt,14,22,3,5018,104.17,18342,5960,6278,5043,6.57125
dataset_D1/m_14_n_22_seed_04.txt,14,22,4,4865,108.109,18122,5575,5670,4901,9.10118
dataset_D1/m_14_n_22_seed_05.txt,14,22,5,4655,169.718,17757,5538,5526,4683,13.3202
dataset_D1/m_14_n_22_seed_06.txt,14,22,6,5111,92.7062,17404,6048,6303,5183,9.196
dataset_D1/m_14_n_22_seed_07.txt,14,22,7,4707,136.348,17515,5728,5882,4790,15.1843
dataset_D1/m_14_n_22_seed_08.txt,14,22,8,4547,279.531,17772,5335,5355,4570,26.4173
dataset_D1/m_14_n_22_seed_09.txt,14,22,9,4673,356.464,18014,5072,5057,4701,37.8039
dataset_D1/m_14_n_24_seed_00.txt,14,24,0,5298,155.43,19564,6036,6164,5368,18.6195
dataset_D1/m_14_n_24_seed_01.txt,14,24,1,4783,1375.05,19696,5283,5680,4856,50.6709
dataset_D1/m_14_n_24_seed_02.txt,14,24,2,5524,113.309,19561,6661,6700,5608,8.91659
dataset_D1/m_14_n_24_seed_03.txt,14,24,3,5235,140.261,19246,6180,6436,5287,19.3829
dataset_D1/m_14_n_24_seed_04.txt,14,24,4,5236,199.156,19556,6237,6509,5331,19.2717
dataset_D1/m_14_n_24_seed_05.txt,14,24,5,4904,240.671,19300,5810,5943,4948,18.3545
dataset_D1/m_14_n_24_seed_06.txt,14,24,6,5123,333.397,20008,6024,6065,5166,24.2468
dataset_D1/m_14_n_24_seed_07.txt,14,24,7,5246,201.031,19432,6156,5949,5274,27.4803
dataset_D1/m_14_n_24_seed_08.txt,14,24,8,5725,75.1834,19363,6715,6718,5798,9.68202
dataset_D1/m_14_n_24_seed_09.txt,14,24,9,5392,128.772,18618,6361,6505,5413,10.6878
dataset_D1/m_14_n_26_seed_00.txt,14,26,0,5590,319.553,21985,6567,6651,5719,30.304
dataset_D1/m_14_n_26_seed_01.txt,14,26,1,5651,145.514,21192,6769,6946,5700,13.739
dataset_D1/m_14_n_26_seed_02.txt,14,26,2,5416,298.285,21818,6345,6581,5432,20.7513
dataset_D1/m_14_n_26_seed_03.txt,14,26,3,5311,421.006,21638,6138,6310,5338,17.2125
dataset_D1/m_14_n_26_seed_04.txt,14,26,4,5669,241.92,21349,6556,6603,5729,23.6494
dataset_D1/m_14_n_26_seed_05.txt,14,26,5,5642,157.359,22212,6802,6565,5660,16.8009
dataset_D1/m_14_n_26_seed_06.txt,14,26,6,5758,96.4458,21035,6650,6736,5861,14.4542
dataset_D1/m_14_n_26_seed_07.txt,14,26,7,5810,181.465,21538,6568,7092,5858,19.4867
dataset_D1/m_14_n_26_seed_08.txt,14,26,8,5388,299.974,21113,5991,6133,5453,32.1172
dataset_D1/m_14_n_26_seed_09.txt,14,26,9,5660,169.074,21500,6804,6901,5673,12.7713
dataset_D1/m_14_n_28_seed_00.txt,14,28,0,5715,375.148,22987,6332,6445,5777,47.2639
dataset_D1/m_14_n_28_seed_01.txt,14,28,1,6069,225.175,22900,6972,7404,6069,19.3443
dataset_D1/m_14_n_28_seed_02.txt,14,28,2,5740,157.319,21463,6933,7179,5816,16.0424
dataset_D1/m_14_n_28_seed_03.txt,14,28,3,5762,208.435,21667,6640,7333,5792,17.1089
dataset_D1/m_14_n_28_seed_04.txt,14,28,4,6357,245.073,23301,7893,7820,6409,23.6007
dataset_D1/m_14_n_28_seed_05.txt,14,28,5,5955,221.304,23441,6922,7479,5961,21.1513
dataset_D1/m_14_n_28_seed_06.txt,14,28,6,5942,218.571,23005,6926,7041,5970,20.9002
dataset_D1/m_14_n_28_seed_07.txt,14,28,7,5944,249.931,23250,6822,7004,5944,22.895
dataset_D1/m_14_n_28_seed_08.txt,14,28,8,5553,290.624,22513,6395,6686,5587,26.5034
dataset_D1/m_14_n_28_seed_09.txt,14,28,9,6019,102.356,22215,7355,7085,6044,8.97509
dataset_D1/m_14_n_30_seed_00.txt,14,30,0,5962,337.768,23133,6898,6888,6009,28.4444
dataset_D1/m_14_n_30_seed_01.txt,14,30,1,6237,229.898,23653,7568,7400,6270,20.7656
dataset_D1/m_14_n_30_seed_02.txt,14,30,2,6313,172.262,23430,7351,7680,6447,15.785
dataset_D1/m_14_n_30_seed_03.txt,14,30,3,6525,252.578,24900,7644,7747,6617,24.0927
dataset_D1/m_14_n_30_seed_04.txt,14,30,4,6363,336.855,24863,7441,7900,6400,29.866
dataset_D1/m_14_n_30_seed_05.txt,14,30,5,6191,273.473,24360,6983,7234,6436,24.8546
dataset_D1/m_14_n_30_seed_06.txt,14,30,6,6238,316.2,24440,7530,7519,6317,25.2156
dataset_D1/m_14_n_30_seed_07.txt,14,30,7,6950,81.3299,24307,8126,8186,6995,12.3764
dataset_D1/m_14_n_30_seed_08.txt,14,30,8,6525,191.043,25208,7750,7942,6537,17.4412
dataset_D1/m_14_n_30_seed_09.txt,14,30,9,6799,69.974,23816,8239,8403,6829,8.78448
dataset_D1/m_15_n_04_seed_00.txt,15,4,0,1451,0.163285,3861,1535,1527,1452,0.158775
dataset_D1/m_15_n_04_seed_01.txt,15,4,1,1407,0.477552,3470,1555,1620,1411,0.227408
dataset_D1/m_15_n_04_seed_02.txt,15,4,2,1410,0.386575,3488,1629,1592,1412,0.109332
dataset_D1/m_15_n_04_seed_03.txt,15,4,3,1353,0.53133,3644,1499,1404,1353,0.319208
dataset_D1/m_15_n_04_seed_04.txt,15,4,4,1361,0.386311,3970,1498,1501,1361,0.302293
dataset_D1/m_15_n_04_seed_05.txt,15,4,5,1195,0.250441,2991,1398,1294,1195,0.128674
dataset_D1/m_15_n_04_seed_06.txt,15,4,6,1298,0.138752,3398,1444,1369,1298,0.0960004
dataset_D1/m_15_n_04_seed_07.txt,15,4,7,1271,0.0754712,3308,1349,1285,1271,0.183011
dataset_D1/m_15_n_04_seed_08.txt,15,4,8,1365,0.0604316,3619,1534,1429,1374,0.169024
dataset_D1/m_15_n_04_seed_09.txt,15,4,9,1300,0.22825,3329,1443,1364,1300,0.150406
dataset_D1/m_15_n_06_seed_00.txt,15,6,0,1641,8.40955,5068,1789,1815,1658,2.02665
dataset_D1/m_15_n_06_seed_01.txt,15,6,1,1662,39.8325,5179,1849,1878,1680,7.53964
dataset_D1/m_15_n_06_seed_02.txt,15,6,2,1774,9.97484,5184,1921,1891,1774,1.90539
dataset_D1/m_15_n_06_seed_03.txt,15,6,3,1680,26.9494,5136,1839,1834,1685,5.40306
dataset_D1/m_15_n_06_seed_04.txt,15,6,4,1749,16.7944,5178,1919,1962,1756,2.96921
dataset_D1/m_15_n_06_seed_05.txt,15,6,5,1683,14.4755,5285,1856,1812,1692,2.87976
dataset_D1/m_15_n_06_seed_06.txt,15,6,6,1705,13.9253,5013,1790,1809,1705,4.34377
dataset_D1/m_15_n_06_seed_07.txt,15,6,7,1664,20.4295,5104,1874,1900,1703,3.48157
dataset_D1/m_15_n_06_seed_08.txt,15,6,8,1803,5.97014,5244,1927,2108,1817,1.34745
dataset_D1/m_15_n_06_seed_09.txt,15,6,9,1682,32.3558,5346,1804,1755,1686,8.22664
dataset_D1/m_15_n_08_seed_00.txt,15,8,0,2063,239.672,6704,2240,2275,2086,32.0071
dataset_D1/m_15_n_08_seed_01.txt,15,8,1,2063,95.1996,6380,2301,2362,2073,14.2541
dataset_D1/m_15_n_08_seed_02.txt,15,8,2,2125,24.9975,6220,2400,2470,2151,5.21177
dataset_D1/m_15_n_08_seed_03.txt,15,8,3,2212,66.5336,7111,2432,2489,2217,16.1438
dataset_D1/m_15_n_08_seed_04.txt,15,8,4,2100,191.307,6655,2425,2407,2123,25.8444
dataset_D1/m_15_n_08_seed_05.txt,15,8,5,2163,36.8855,6848,2420,2542,2169,3.97217
dataset_D1/m_15_n_08_seed_06.txt,15,8,6,2171,36.5543,7218,2274,2555,2187,11.1231
dataset_D1/m_15_n_08_seed_07.txt,15,8,7,1955,193.135,7008,2149,2128,1964,14.6423
dataset_D1/m_15_n_08_seed_08.txt,15,8,8,2229,65.2145,7046,2540,2425,2250,12.1363
dataset_D1/m_15_n_08_seed_09.txt,15,8,9,2093,32.996,6556,2399,2392,2119,3.01263
dataset_D1/m_15_n_10_seed_00.txt,15,10,0,2514,62.9487,8484,2787,2890,2526,7.10518
dataset_D1/m_15_n_10_seed_01.txt,15,10,1,2561,125.178,9063,2772,2965,2571,19.8255
dataset_D1/m_15_n_10_seed_02.txt,15,10,2,2676,155.403,8404,3087,3057,2714,11.5011
dataset_D1/m_15_n_10_seed_03.txt,15,10,3,2544,162.805,8593,2880,2980,2566,7.93479
dataset_D1/m_15_n_10_seed_04.txt,15,10,4,2501,81.5251,8261,2868,3020,2539,9.06465
dataset_D1/m_15_n_10_seed_05.txt,15,10,5,2670,48.6911,8553,3022,2947,2682,7.9854
dataset_D1/m_15_n_10_seed_06.txt,15,10,6,2642,71.2204,8794,3071,3202,2682,5.24358
dataset_D1/m_15_n_10_seed_07.txt,15,10,7,2627,89.0801,9121,2956,3109,2654,11.24
dataset_D1/m_15_n_10_seed_08.txt,15,10,8,2558,174.015,9062,2845,3072,2600,16.9844
dataset_D1/m_15_n_10_seed_09.txt,15,10,9,2657,89.6328,8447,3061,3167,2704,7.21567
dataset_D1/m_15_n_12_seed_00.txt,15,12,0,3045,172.872,11037,3412,3690,3074,10.3766
dataset_D1/m_15_n_12_seed_01.txt,15,12,1,2780,196.243,10307,3165,3136,2793,15.6711
dataset_D1/m_15_n_12_seed_02.txt,15,12,2,2884,1104.7,10561,3394,3401,2897,27.2945
dataset_D1/m_15_n_12_seed_03.txt,15,12,3,2816,136.285,10012,3216,3272,2840,12.6234
dataset_D1/m_15_n_12_seed_04.txt,15,12,4,2960,180.236,10925,3291,3405,2977,14.1762
dataset_D1/m_15_n_12_seed_05.txt,15,12,5,2954,147.549,10034,3474,3480,2975,13.3783
dataset_D1/m_15_n_12_seed_06.txt,15,12,6,3006,509.441,10736,3230,3493,3020,37.3554
dataset_D1/m_15_n_12_seed_07.txt,15,12,7,2586,1277.15,10191,2776,2878,2599,77.5057
dataset_D1/m_15_n_12_seed_08.txt,15,12,8,2934,209.869,10114,3360,3578,2954,20.6447
dataset_D1/m_15_n_12_seed_09.txt,15,12,9,3074,154.778,10377,3533,3733,3097,15.5751
dataset_D1/m_15_n_14_seed_00.txt,15,14,0,3110,1179.99,12263,3412,3638,3139,95.4894
dataset_D1/m_15_n_14_seed_01.txt,15,14,1,3495,78.5882,11075,4163,4091,3531,8.76693
dataset_D1/m_15_n_14_seed_02.txt,15,14,2,3382,158.734,11908,4064,4009,3395,7.64083
dataset_D1/m_15_n_14_seed_03.txt,15,14,3,3503,282.406,12405,4217,4180,3595,15.7898
dataset_D1/m_15_n_14_seed_04.txt,15,14,4,3438,102.237,12047,4029,4362,3480,11.5113
dataset_D1/m_15_n_14_seed_05.txt,15,14,5,3113,482.001,11496,3499,3546,3124,15.2177
dataset_D1/m_15_n_14_seed_06.txt,15,14,6,3247,347.741,11817,3775,3940,3309,20.4551
dataset_D1/m_15_n_14_seed_07.txt,15,14,7,3423,331.045,11973,3910,3988,3444,25.6428
dataset_D1/m_15_n_14_seed_08.txt,15,14,8,3069,1265.46,11994,3438,3484,3128,57.7253
dataset_D1/m_15_n_14_seed_09.txt,15,14,9,3225,161.114,11982,3782,3706,3262,17.4317
dataset_D1/m_15_n_16_seed_00.txt,15,16,0,3613,495.983,13192,4103,4180,3677,21.7879
dataset_D1/m_15_n_16_seed_01.txt,15,16,1,3729,243.013,13437,4406,4521,3799,11.9541
dataset_D1/m_15_n_16_seed_02.txt,15,16,2,3803,376.539,14504,4530,4538,3836,23.7697
dataset_D1/m_15_n_16_seed_03.txt,15,16,3,3813,583.557,14457,4410,4720,3860,19.7527
dataset_D1/m_15_n_16_seed_04.txt,15,16,4,3669,424.351,14122,4212,4409,3690,22.875
dataset_D1/m_15_n_16_seed_05.txt,15,16,5,3840,238.764,14341,4446,4466,3854,24.3397
dataset_D1/m_15_n_16_seed_06.txt,15,16,6,3747,905.211,13532,4174,4451,3792,29.1719
dataset_D1/m_15_n_16_seed_07.txt,15,16,7,3847,248.552,13499,4398,4660,3884,19.9569
dataset_D1/m_15_n_16_seed_08.txt,15,16,8,3597,164.014,12869,4128,4332,3621,12.9612
dataset_D1/m_15_n_16_seed_09.txt,15,16,9,4005,740.439,14147,4479,4688,4029,27.023
dataset_D1/m_15_n_18_seed_00.txt,15,18,0,4269,570.081,16257,5130,5491,4320,16.0912
dataset_D1/m_15_n_18_seed_01.txt,15,18,1,4356,212.668,15373,5215,5190,4363,13.946
dataset_D1/m_15_n_18_seed_02.txt,15,18,2,4198,286.351,14878,5084,5172,4275,24.803
dataset_D1/m_15_n_18_seed_03.txt,15,18,3,4367,326.297,15860,5065,5249,4421,16.2287
dataset_D1/m_15_n_18_seed_04.txt,15,18,4,4072,287.953,15266,4675,4767,4140,21.7901
dataset_D1/m_15_n_18_seed_05.txt,15,18,5,4032,416.105,15084,4534,4532,4097,44.7079
dataset_D1/m_15_n_18_seed_06.txt,15,18,6,4288,615.013,15471,4951,4915,4335,57.4441
dataset_D1/m_15_n_18_seed_07.txt,15,18,7,4062,196.081,14871,4797,4869,4071,18.686
dataset_D1/m_15_n_18_seed_08.txt,15,18,8,4238,291.527,15984,5037,5343,4345,24.3149
dataset_D1/m_15_n_18_seed_09.txt,15,18,9,4060,200.028,15258,4740,4868,4069,16.4365
dataset_D1/m_15_n_20_seed_00.txt,15,20,0,4531,622.825,17098,5294,5654,4551,46.5462
dataset_D1/m_15_n_20_seed_01.txt,15,20,1,3938,2357.63,15990,4442,4499,4000,79.4566
dataset_D1/m_15_n_20_seed_02.txt,15,20,2,4596,471.499,17583,5187,5341,4658,52.673
dataset_D1/m_15_n_20_seed_03.txt,15,20,3,4501,1296.37,17056,5117,5757,4648,63.82
dataset_D1/m_15_n_20_seed_04.txt,15,20,4,4732,505.265,17283,5544,5782,4823,38.8241
dataset_D1/m_15_n_20_seed_05.txt,15,20,5,4567,349.225,16764,5331,5472,4646,18.5516
dataset_D1/m_15_n_20_seed_06.txt,15,20,6,4605,471.077,17424,5205,5668,4749,30.5185
dataset_D1/m_15_n_20_seed_07.txt,15,20,7,4402,1840.55,17377,4825,5191,4481,90.9654
dataset_D1/m_15_n_20_seed_08.txt,15,20,8,4259,2416.96,17349,4939,5105,4368,86.7467
dataset_D1/m_15_n_20_seed_09.txt,15,20,9,4744,426.725,17341,5481,5553,4814,51.3392
dataset_D1/m_15_n_22_seed_00.txt,15,22,0,5147,380.101,19205,6219,6293,5180,19.9427
dataset_D1/m_15_n_22_seed_01.txt,15,22,1,5149,826.732,18837,5728,5971,5297,47.434
dataset_D1/m_15_n_22_seed_02.txt,15,22,2,4894,1289.07,19191,5676,5755,4979,43.7335
dataset_D1/m_15_n_22_seed_03.txt,15,22,3,5185,272.654,19512,6175,6195,5315,27.2373
dataset_D1/m_15_n_22_seed_04.txt,15,22,4,4583,1834.51,18943,5093,5843,4717,138.549
dataset_D1/m_15_n_22_seed_05.txt,15,22,5,5060,408.796,19014,6077,6617,5078,15.6403
dataset_D1/m_15_n_22_seed_06.txt,15,22,6,4867,839.185,18607,5724,5800,4887,40.1823
