instance_path,tr,pr,m,n,seed,exact_sol,exact_time,u1_sol,u2_sol,h_rho1_sol,h_rho2_sol,h_rho2_time
dataset_D2/tr_10_pr_40/m_12_n_10_seed_39.txt,10,40,12,10,39,1033,2.25962,,,,,
dataset_D2/tr_10_pr_40/m_12_n_10_seed_40.txt,10,40,12,10,40,1105,1.35149,,,,,
dataset_D2/tr_10_pr_40/m_12_n_10_seed_41.txt,10,40,12,10,41,1118,1.55701,,,,,
dataset_D2/tr_10_pr_40/m_12_n_10_seed_42.txt,10,40,12,10,42,1072,2.19955,,,,,
dataset_D2/tr_10_pr_40/m_12_n_10_seed_43.txt,10,40,12,10,43,1078,1.7882,,,,,
dataset_D2/tr_10_pr_40/m_12_n_10_seed_44.txt,10,40,12,10,44,1090,1.80297,,,,,
dataset_D2/tr_10_pr_40/m_12_n_10_seed_45.txt,10,40,12,10,45,1145,1.75447,,,,,
dataset_D2/tr_10_pr_40/m_12_n_10_seed_46.txt,10,40,12,10,46,1006,2.14287,,,,,
dataset_D2/tr_10_pr_40/m_12_n_10_seed_47.txt,10,40,12,10,47,1072,1.5282,,,,,
dataset_D2/tr_10_pr_40/m_12_n_10_seed_48.txt,10,40,12,10,48,1146,1.69335,,,,,
dataset_D2/tr_10_pr_40/m_12_n_10_seed_49.txt,10,40,12,10,49,1000,1.48398,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_00.txt,10,40,12,20,0,2007,7.04154,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_01.txt,10,40,12,20,1,1963,6.08942,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_02.txt,10,40,12,20,2,1956,5.51023,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_03.txt,10,40,12,20,3,1878,4.95149,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_04.txt,10,40,12,20,4,2142,4.35858,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_05.txt,10,40,12,20,5,1962,6.28173,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_06.txt,10,40,12,20,6,2057,6.53584,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_07.txt,10,40,12,20,7,1873,6.84207,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_08.txt,10,40,12,20,8,2018,7.46326,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_09.txt,10,40,12,20,9,2058,5.29092,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_10.txt,10,40,12,20,10,2277,4.03181,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_11.txt,10,40,12,20,11,2006,6.17167,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_12.txt,10,40,12,20,12,2191,4.25707,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_13.txt,10,40,12,20,13,1773,7.76313,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_14.txt,10,40,12,20,14,2060,4.00738,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_15.txt,10,40,12,20,15,1991,4.63367,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_16.txt,10,40,12,20,16,1927,7.59283,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_17.txt,10,40,12,20,17,1985,7.17669,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_18.txt,10,40,12,20,18,2133,3.98749,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_19.txt,10,40,12,20,19,2126,3.54764,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_20.txt,10,40,12,20,20,1757,11.9768,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_21.txt,10,40,12,20,21,1888,7.56003,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_22.txt,10,40,12,20,22,1977,5.38111,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_23.txt,10,40,12,20,23,1977,5.91064,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_24.txt,10,40,12,20,24,2103,4.9153,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_25.txt,10,40,12,20,25,1990,5.55291,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_26.txt,10,40,12,20,26,2073,4.53031,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_27.txt,10,40,12,20,27,2052,4.55166,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_28.txt,10,40,12,20,28,1976,4.62493,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_29.txt,10,40,12,20,29,1954,4.49278,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_30.txt,10,40,12,20,30,2015,5.1115,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_31.txt,10,40,12,20,31,1956,5.87904,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_32.txt,10,40,12,20,32,1949,4.72048,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_33.txt,10,40,12,20,33,1918,5.67292,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_34.txt,10,40,12,20,34,1859,6.60392,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_35.txt,10,40,12,20,35,2004,4.97761,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_36.txt,10,40,12,20,36,2115,4.1889,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_37.txt,10,40,12,20,37,1938,5.18032,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_38.txt,10,40,12,20,38,1969,5.93081,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_39.txt,10,40,12,20,39,1956,4.8675,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_40.txt,10,40,12,20,40,2078,4.89153,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_41.txt,10,40,12,20,41,1995,5.20755,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_42.txt,10,40,12,20,42,1788,6.55804,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_43.txt,10,40,12,20,43,1982,5.21492,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_44.txt,10,40,12,20,44,1946,5.30647,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_45.txt,10,40,12,20,45,1787,5.87373,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_46.txt,10,40,12,20,46,2085,4.80245,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_47.txt,10,40,12,20,47,1850,6.95207,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_48.txt,10,40,12,20,48,2086,4.96567,,,,,
dataset_D2/tr_10_pr_40/m_12_n_20_seed_49.txt,10,40,12,20,49,2011,4.99693,,,,,
dataset_D2/tr_10_pr_40/m_12_n_30_seed_00.txt,10,40,12,30,0,2838,8.8059,,,,,
dataset_D2/tr_10_pr_40/m_12_n_30_seed_01.txt,10,40,12,30,1,2912,11.2682,,,,,
dataset_D2/tr_10_pr_40/m_12_n_30_seed_02.txt,10,40,12,30,2,2909,10.1522,,,,,
dataset_D2/tr_10_pr_40/m_12_n_30_seed_03.txt,10,40,12,30,3,2666,13.2035,,,,,
dataset_D2/tr_10_pr_40/m_12_n_30_seed_04.txt,10,40,12,30,4,3040,6.44604,,,,,
dataset_D2/tr_10_pr_40/m_12_n_30_seed_05.txt,10,40,12,30,5,3059,8.20775,,,,,
dataset_D2/tr_10_pr_40/m_12_n_30_seed_06.txt,10,40,12,30,6,3073,6.9943,,,,,
dataset_D2/tr_10_pr_40/m_12_n_30_seed_07.txt,10,40,12,30,7,2915,11.229,,,,,
dataset_D2/tr_10_pr_40/m_12_n_30_seed_08.txt,10,40,12,30,8,2908,8.23536,,,,,
dataset_D2/tr_10_pr_40/m_12_n_30_seed_09.txt,10,40,12,30,9,2992,8.79774,,,,,
dataset_D2/tr_10_pr_40/m_12_n_30_seed_10.txt,10,40,12,30,10,2899,8.22731,,,,,
dataset_D2/tr_10_pr_40/m_12_n_30_seed_11.txt,10,40,12,30,11,2967,12.5945,,,,,
dataset_D2/tr_10_pr_40/m_12_n_30_seed_12.txt,10,40,12,30,12,2846,7.56472,,,,,
dataset_D2/tr_10_pr_40/m_12_n_30_seed_13.txt,10,40,12,30,13,2917,11.2396,,,,,
dataset_D2/tr_10_pr_40/m_12_n_30_seed_14.txt,10,40,12,30,14,3012,9.71886,,,,,
dataset_D2/tr_10_pr_40/m_12_n_30_seed_15.txt,10,40,12,30,15,2974,8.86346,,,,,
dataset_D2/tr_10_pr_40/m_12_n_30_seed_16.txt,10,40,12,30,16,3019,10.1142,,,,,
dataset_D2/tr_10_pr_40/m_12_n_30_seed_17.txt,10,40,12,30,17,3123,6.74949,,,,,
dataset_D2/tr_10_pr_40/m_12_n_30_seed_18.txt,10,40,12,30,18,2846,9.92423,,,,,
dataset_D2/tr_10_pr_40/m_12_n_30_seed_19.txt,10,40,12,30,19,2934,12.3376,,,,,
dataset_D2/tr_10_pr_40/m_12_n_30_seed_20.txt,10,40,12,30,20,2643,11.5577,,,,,
